1 panujarlurlulpalu warrinjiwarrinjirli
2 kalajana marnangku
1 nyinaja yupujurlajulpalu
1 kuyukurluku yarla
1 kuja kunarriirlalku
1 kari yananyarra
1 jukayirrarni ngulawarnuju
1 nyinaja warurnu
1 ngurrjunyayirni pardunanyayirni
1 kiliki parljunyayirni
2 kala wardinyi
1 pangurnu pangurnu
1 karntapatukurlanguku ngurrjunyayirnilpalu
1 yurturlukari yurturlukari
1 ngayilpa nyampurrapiya
1 juka ngulanyalpa
1 yalumpujuku yangka
1 karlaja miyiparduku
1 nyurunyurujarrijayijala pungkalu
1 nganimpanyangupurnu ngulalpalu
1 kalalujana nyampurla
1 manu watiyapiyayijala
1 jinta ngulangka
1 kujurnu pakarnulpalunyanu
1 ngapawarnurlu wurulypa
1 malirdinyanu yapakariyapakari
1 kala nguna
1 yali yumurrparla
1 nyarrparangurlu watiji
1 karrimi walypalirlalkuyijala
1 manangkarrawardingkirli nyampuwardingkirlijilpalu
2 kalalurla wangkaja
1 nyanugnurlujuku yungu
1 parrajarla parrajarla
2 jarlupatu kujalpalu
1 kulalpa ngayakurlangu
1 wanakiji yarlalpalu
1 jinta nyurnu
1 kuja yanu
1 jara nyiyaku
1 pajurnu pajurnu
2 manu yanu
1 karlipa kuja
2 yungu yuulypungu
1 mardukuru nyuntunyanguja
1 ngulawarnuju panmangka
1 ngulanyalpa yalirli
1 miyi wirilki
1 kalalu miyingka
1 ngarra yijardu
1 ngapaju wantija
1 kalalu yawuluyawululku
1 ngulapiyayijala pardi
1 juka karnaju
1 kajulu mardawana
1 miyiwangu ngurluwangu
2 karlipa marnakurrantupalparla
1 nyarrpara yalumpuju
1 kalalu parntiparntiparnkaja
1 karna katirni
1 ngamarnapiyalku yanu
1 pakuru wardinyijarrija
2 karna yanirra
1 karlarra karnarrikirra
1 kalalurla yalikinya
1 ngamarnarlangu yurturlunyayirnii
1 jirrimardarnu tirnapardurlu
1 warnapari yaliji
1 ngakalpalu nyinaja
1 murupungu nyanunguju
1 yapa yapalparnajana
1 kujarlu mayi
1 yalumpulku yimilki
1 kuja yapa
1 marlu pakurulpa
1 kanguu yalumpuju
1 ngaka yangka
1 kuruwarri purlkapurlkarlu
2 lawajarrija yalumpukulku
1 kakarrararlipajana ngakalpalu
2 kalalu yalumpungurluju
1 manu miyipardu
5 yarlakuju yirimanu
1 ngurrjunganpa wangkaja
1 ka wiri
1 kajana kulkurrajarra
1 jintangurlumipa wantija
1 kujakajana kuyukirda
1 yajarrilki yarla
1 wajirlipungu warnaparirli
1 kala ngulaju
1 karlarra manangkarrarlalpalu
1 nyanyi pinakulparijarri
1 kalalu maliki
2 ngurrakurra yungurra
2 pakarnu yaliji
1 milyapungu tirnapardurlulpa
1 kala ngurlu
1 kuyupunguyijala yaliji
1 jintajuku murrarnimurrarnirlilpalu
1 ngulangka pakarlirla
1 warlarlangurlu watiji
1 kuyupukakulpalujana yalikariyalikarilpalujana
1 ngunajalpalu yangka
1 ngurrjunyayirni yawurumanu
1 manunganpa yungu
1 ngamingka nyanunguju
1 pangurnuu yirrarnu
2 karnangku nyampunya
1 kalalu yalikinya
1 puujurla yalirla
1 purlka yapapayirrarnu
2 kalalu manjakurralkurlipa
3 manu panukari
2 muljupatu nyinanya
1 kalalu nyanungu
1 wangkaja yalumpurla
1 kalalu pawala
1 kutumirnimirni yalumpuju
1 lawa nyangu
1 mangiki yungu
1 mukuwangkaja pakarnu
1 yanulpalu yulanjarni
1 kamparruwarnupatu yali
2 nyinaja yampinyi
1 narrumpanyanu ngamardinyanu
1 ngurlu wiringki
1 ngarnulpalu yalumpuwardingkirlijiki
1 kuja yarla
1 mayi yangkaju
1 miyikirlangurla pikilyirla
1 kalalu nyurnunyurnurlu
4 kala yungkurnu
1 ngayilpalu yanu
1 karna yuwayi
1 ngulawarnujulpalu wirlinyilpalu
1 kankarlarra ngamingkaju
1 marlulpalu ngayakurlangu
1 mala milpartiri
1 kulkurrukulkurru yirrarnurnu
1 larralarra witakariwitakari
1 nyampurraju warlkurrmanilki
5 manu yalumpu
1 mirrijijarrarla yangka
1 jurnpurnpukupurda pamakupurda
1 kalalurla rdangkapungu
3 mikanjiki nyinaja
1 kurntirrpa miyalurla
2 kuyupungu warnapari
1 manangkarrarla pawarlayijala
1 kalalu kanguu
1 karnta wajalu
1 manu yurturlunyayirnii
1 pinjarla yirrarnulparla
1 kiliki nyampupiya
16 kalalu manu
1 kulkurrujarralpalu yangka
1 nyurnunyurnurlu yarla
1 ngarrirni nyampunya
1 yalirlajuku yunparnu
1 ngurrjunyayirnilpalu purlkapurlkarlu
1 yaa yalumpujulpalunyanu
1 kuyuparduju nyanungurlu
1 yalumpujuku yapa
1 kanjarla yalijikilpalu
1 ngamarnapiya ngurrjunyayirni
1 kalalujana yumurrpa
1 ngakarlipa ngarni
1 ngaka ngulajulpalunyanu
1 wangkaja yawurumanu
1 nyampunya purdangirli
1 kalarnalu mangardapiyayijala
1 kalalurla kanguu
1 pulukuwarnurlaju wita
1 law yaliji
1 kuyulpajana ngulawarnuju
1 pungu yangka
2 ngulawarnujulpalu nyinaja
1 kulu yalumpujuku
1 kalalu kulpurlunulku
1 muljukurra yanulpalu
1 ngulaju yungu
1 kuja yungkanganpa
1 nganturnu yujuku
1 kalaa yangkaju
1 kunarrikingarntirliji yurturlunyayirnii
1 wapajarra yanu
1 kurlirra yinya
2 nyanungu yurturlukari
1 pakuru purlkanyanungukuju
1 nyiyaku pinjarla
1 yapakujana yungu
4 kala parntiparntiparnkaja
3 kala kulkurru
1 ngulajulkulpalu waja
1 narrunpanyanu nyanungukupurdangka
1 kujalpalu nyiyarlu
2 kulpurlunukulpalu nyinaja
1 kula yirrikujurnu
1 ngunanjayani warnirri
1 kuja wardinyi
4 kalalu yarlaju
1 angarni miyipardu
1 nyiyarlu potato
1 purunyungulkulpa yaliwarnuju
1 kuja yalumpuju
1 jinta yawupardija
1 manu rilyi
1 jurrku kalalu
1 kujalpalu yalumpunya
1 nyurunyurujarrijayijala yurturlu
1 kujalpalu yalumpukulku
1 ngulajulpalu yali
1 nyurdipatukurra yumurrpakurra
1 manu ngulangurlu
1 pungu yananyarra
1 nyinjayi yangka
2 karljingki yungulpalunyanu
1 kulungku ngulaju
1 kaninjarrarlangulpalu ngamarnapiyalku
2 mardi ngulawarnuju
1 juju jukurrpa
1 kalalu yarlaku
1 karlaja yapangku
2 yangka yirrarnu
1 kalarla ngulawarnuju
1 mardi pungu
1 ngulawarnuju pardijalpalu
1 jarlupaturlu yirrarninjaparnkaja
2 kalalunyanu nyiyakantikanti
1 purlka yalinyalpajana
1 kardiyakurlanguwangurlu karlija
1 kalalungamikirra kankarrarlarranyayirni
1 mirrijijarrarla witilki
1 kalalungamikirra pangurnuu
1 marda yapangku
1 kala kuyu
1 kankarlarrarlulpajana nyanunguju
1 mayi yijardu
1 manu ngayakurlangu
1 nyurdipatukurra yani
1 kujalpajana tirnapardurlulpa
1 nyinami yurntumurla
1 kalalu yawuluyawulukurra
1 pakakalu wajalu
5 marlu pungu
1 warurnu witilki
1 ngakalpalu nyangu
1 nyurnupatukurlangu yaliji
1 ngapangkuju watiyapiyayijala
1 nyurnungkajinta yarda
1 karna yirrarnurnu
1 kanarrirlalku panma
1 miyikirlangurla yalumpurla
1 mulju nyurdipaturlaju
1 nyinaja yarlaku
3 manu yarla
1 jarlupaturlu yapangku
1 karinganta yalumpujuku
1 manulpalu ngapalpajana
1 kujalpalu pangurnuu
1 jukayirrarnu ngulakurlu
1 ngakalpalu yarda
1 nyinjayi yalumpujuku
1 kanunjumparra ngulalu
1 kujaka ngulapiyayijala
1 nyampu wajalu
1 kalu ngulalpalu
1 karinganta wangkaja
1 ngapakarikirra yanu
2 kala karlarrangurlu
1 karlaja warrukirdikirdiyijala
1 kirlilpi yalirrapiya
1 kalanyanu kulkurru
1 kalarla purturlurla
1 katurnu kirlilpi
1 yali yirrarnu
1 nyangu yangkaju
2 manu wantakarikirra
1 nyurnungkajinta yapalpa
1 mardaka ngurrara
1 kala karnalunyarra
1 ngulawarnuju yarda
1 karlanjaku yapakarilpalu
1 karlija purturluwana
3 kalalu yalumpukurlujuku
1 ngakalpalu ngunajalpalu
1 nyinaja yijardu
1 jintakumarrarnilkilpalu kanarrirlalku
1 kulkurrujarralpalu pangurnu
1 miyiki muturnamuturna
1 jalangujalanguju witalku
2 kala nyinajayi
1 wantija wirijarlu
1 manulpa yangkaju
1 purlkaju yangka
2 parlju yangka
1 wirntijalpalu yakarrapardijalpalu
1 ngapakarikirra ngulawarnuju
1 kala ngajarrirli
1 potato yungu
1 pinjanu yangkaju
3 kalalu yungu
1 nyinaja yalumpujulpalu
1 kala kiliki
1 pajurnu yalirlinyalpalanyanu
1 manu nyinja
1 karlija yalyulku
1 mardarnu pajurnu
2 karljingki karrawarawararlu
1 nyuntunyanguja yirrarni
1 kanjanu mardarnu
2 turnujarrija wuu
1 mardi yurturlupatu
1 kuja nyampu
1 manu rdakujulpalu
1 kuyupungunyayirni yungu
1 yanulpaluu yarlarlinjikirra
1 lawajarrija nyinaja
1 kuyuju wampana
1 kala purunyungulkulpa
1 nganjurrngu ngulawarnuju
1 kuyukirda warnmankurlangu
1 mikawurru nyarrpara
1 ngulalpalu nyurunyurujarrijayijala
1 pirlinyalpalu yalirlinyalpalanyanu
1 manu yumurrpakurra
1 kalalu manangkarrarla
1 pardija warntaparrikirra
1 katurnu ngulalpalu
1 ngulawarnuju yalimpu
1 kalalu kankarlarra
1 yalikirra yanu
1 ngarrurnu wajarlipanyanu
1 manangkarrarla rilyi
1 ngulawarnuju parlkamanu
1 ngurrjunyayirni wapirdi
1 warntaparrikirra yinyarralpalu
1 wirlinyilpalu yanu
1 yirrarnulpalu yungu
3 kalalu pakuru
1 jirramakarirlangu yanu
1 kala parljunyayirni
2 kirrirdikirrawarnurlalku nyinaja
1 nganturnu yujukulku
1 yarlalparla yirripura
1 purlkaku wapirdi
1 kintilarrirla wurulypa
1 kalalujana nyarrparangurlu
1 karrija marluju
1 karnanyarra kurdu
1 warnirripaturla yapangku
1 nyurnungkajinta turnujarrija
2 mala pungu
1 lawajarrijalpalu nyanungujarra
2 waturlpunyurla yalumpu
1 turnujarrija yalumpurra
1 kujalu kurdu
1 jurnpurnpu karnalu
1 manu nganayi
1 karinganta yalumpulku
1 kuja warrawarrakangu
2 ka manu
1 kalajana yii
2 nyangu yungkurnurnu
2 ngapangkuju purralyanyjurrurnu
1 nyurruwiyiji potato
1 kutumirnimirni yanu
1 jirramakari ngulalu
1 ngurrjunyayirni rdangkapungu
1 kanjanulpalunyanu maliki
1 jalpanku jintalpa
1 pungulpalu yirrarnu
1 warlu yapangku
1 ngulangurluju yalumpukurlujuku
1 pirlinyanungurlu warlu
1 wardinyijarrija yii
2 kalalu panukari
1 ngarnuu yarlaju
1 manu yalirrapiya
1 yalirlinyalpalanyanu yurlampiji
1 yangkajujana yapakujana
1 jurnpurnpu yani
1 kujurnu yawu
1 kalalu pirli
1 mungangka ngulangkalkulpalu
1 pakarnu yijardunyayirni
3 kala kanjarla
1 warirninjarla yalumpu
1 kuja pinakulparijarri
2 jukayirrarnu yijardurlunyayirni
1 ngarnulpalu panturnu
2 ngirntingkili pungu
1 kalalu yungka
1 kujalpalu ngurrara
1 kala yarturajangka
1 julyurlparla ngapangkajuku
1 nganayiji wirliyarlu
1 rdakangurlu yinyakanjayi
1 juju kuyupukakulpalujana
1 purturlukurra wurnturuwangu
1 kankarlarra ngamingka
1 ngapangku watiyapiyayijala
1 kamparruwarnu kujalpalu
1 kuyu pungu
1 luurlnyinajalku nyiyarlulpajana
1 nyangu yalumpujuku
2 ngulawarnuju pardija
1 jurnpurnpupiya waja
1 kala parnkaja
2 kula ngayilpa
1 panunyayirni yangka
1 kalalurla yungka
1 kalalu muljukurra
1 manangkarrarlaju pulukupuruyijala
3 kalajana kalalu
1 yarlurnu yurrpurnu
1 nyinaja wangkaja
1 miyinganpa yungkanganpa
1 nyurnu turnujarrija
1 ngapangkajuku yampija
1 kangu ngurrjumantarla
1 nyurdipaturla yalimpu
1 kalu nyinaja
1 pirlingawurrpa yalinyalpalunyanu
1 nyampu tarltukarrinya
1 ngakalpalu ngulangka
1 marda yarlparujarrijalu
1 mangarri manulpajana
1 jintakumarrarnilkilpalu manu
1 kurlirra panukari
1 lawalpalu mardangka
1 lawa yalikariyalikarikirra
1 yanirra yanirra
1 jintajarrija yapakarirlilpalu
1 nyinajalkulpaluu wirntijaa
1 nyangu turnujarrija
1 maliki yanu
1 ngulawarnuju yaliyijalalpalunyanu
3 katirni wangkaja
1 yangka yurturlu
1 nyinajalkulpalu wurajiwuraji
2 kujalpalu pangurnu
1 kuyulpajana pinjanu
1 jurnpurnpukari kuja
1 karri manangkarrarla
4 ngulawarnuju yarla
4 kalalurla wardinyijarrija
1 yalumpujuku yijardujuku
1 kalarla parlkamanu
1 manulpa milyapungulku
1 nyiyakantikanti purlkaju
1 yanu yinya
1 manu piljarlangulpa
1 kirlilpiji nyanunguju
1 jintajarrija wiljiwiljimanu
1 kuyu nganayiji
1 kujakajana nguna
1 milarninjarla watingkipukalpalujana
1 karrija palkawangu
1 kuyukulpalu warnapari
1 ngulajulkulpalu pakarnu
1 manu ngurrjunganpa
1 marlu yangkajujana
1 nyampu yanu
2 nyinaja wirlinyilpalu
1 kalalurla nyanungurlu
1 kalajana wantija
1 nganayiji parnkaja
2 marlu ngulawarnuju
1 kulu wajalu
1 kalu nyampurraju
1 kujakajana nyampu
1 piljarlangulpa pinjanu
3 nyanunguju yungu
1 kalalu kaninjarranyayirni
1 nyina yani
1 ngarrinjayanuyijala wuu
1 pajurnurra yimiji
1 marda mayi
1 pakakalu yalumpuju
1 ngayi wurnturuwangu
3 ngarnu ngarnu
1 purunyungulku wapajarra
1 kala yalyulku
1 kula yalumpujuku
1 jintajarrija yirdi
2 kankarlarra manu
1 kunajarrayikirra ngulawarnuju
1 malikiyijala mannginyangu
1 kalalurla yawu
1 malikilkilpa yijardunyayirni
1 warrarda yalumpukuju
1 kuyu nyampuwardingkirlijilpalu
2 juju ngulawarnuju
1 manu pulukuwarnurlaju
1 ngayilpa purlkaju
1 kala yalumpurla
1 yalumpuju yalumpulku
2 kanjarla marlu
1 jalanguwarnurla nyampuju
2 manu warnapariji
1 kuyu panukari
1 ngurlju yapalparnajana
1 pakuru yirdimanu
1 karnta yalumpuju
2 kala nyanunguju
1 lirrinyinami purlkapurlkayijala
1 kala nganimpanyangupurnu
1 manulpa yuwurrurlulpa
1 karna yapapatu
1 nyarrpararlalpalu warnapari
1 ka walypalirlalkuyijala
1 ngulaju ngurrjunyayirnilpalu
1 nyinanya watipatuju
1 witawiyilpalu yaliji
1 marlu pakuru
2 jurnpurnpukurra karnalu
1 kulakalu ngulawarnuju
1 nganayiji pakurupiyayijala
1 tirnangku yangpala
1 wirinkurru yijardurlunyayirni
1 mardawana nyinami
1 kuyulpalujana ngurrjunyayirni
1 panmangka parrikirlangurla
1 nyampukula waja
2 kujurnulpalu miyi
1 ngurrjunyayirnilpalu pungu
1 nyurdipaturla yangkaju
1 mungangka rangkarrkurlurangkarrkurlu
1 kiliki kulkurrujarralpalu
2 kujalpalu lawajarrija
2 muljupatu yalumpujuku
1 panukariki yaparranjiki
1 nyirrpikirra yarnkajampa
1 wardinyi yaliwardingki
1 jampijinparlangu munkularriwardingki
1 kuja pajirni
1 kalalu yapangku
2 ngulajangkaju yangkaju
4 ngulawarnuju yanu
1 ngurlju wajalpa
1 kanjarla lawalpalu
1 kalalu watipatuju
1 kirlilpiji pakuru
1 wiriwirilpalu yirrarnu
3 ngulawarnuju yirimanu
1 nyarrpa paarnkayarla
1 nyinajalpalu yinyarralpalu
1 kujapurda yali
1 jakamarra jampijinparlangu
1 pungulku wilypimanulku
1 jintalpa wangkaja
1 karnangku yalumpunya
1 kala yilpalu
5 nyinaja yali
1 karnalu karnalu
1 ngulanyalpa wangkaja
1 kuyukurlangu marlukurlangu
1 marlukurlangu ngayakurlangu
1 marnakurrawarnurlanyalu nyampu
1 ngulayijalalpalu nyinajalkulpalu
1 ngulawarnuju nyampunya
1 narrumpanyanu rangkarrkurlurangkarrkurlu
1 yalumpujukuyijalalu yawupardija
1 nyurdipatukurra yanurnu
1 muljukurra wajarlipa
3 kala wililkangu
1 pajurnu purturluyijala
1 kuja lawajarrija
1 lawalpalunyanu yurrunturu
2 ngaju purlkanyayirni
1 juka warlalja
1 manulpalu yalumpurlajuku
1 mangiki yangkaku
1 warlu yaliyijalalpalunyanu
1 kalalu palkayijala
1 jirramarlangu wirriyawirriya
1 malirdinyanu narrumpanyanu
1 parnpa yirrarnu
1 jintangurlumipa marnangku
1 kunajarrayikirra nyirrpikirra
1 manu yalumpukurraju
1 kamparrujulpa law
1 parljungka yalijikilpalu
1 kulkurrujarralpalu marnangka
1 kapurnangku miyaluwarnu
1 jarlupaturlu kalalu
1 kalarla kintilparlu
1 marlukurlangu marlulpalu
2 watiyijala yangka
1 yatiijarra yawuluyawululku
1 kiliki wantija
1 tarlti wantangka
2 purlkanyanungukuju wardinyijarrija
1 jintangurlumipa kalajana
1 jurnpurnpu yawu
1 kulkurru warlu
1 manu yirdi
1 namurnamunyayirni yijardunyayirni
3 kuyunganpa yungka
1 ngulalpalu warlkurrmani
1 jintangurlumipa mardarnu
1 walypalirlalkuyijala yuranyyuranypalku
1 pulkunarrinyayirni yarlajulpa
1 karnarrikirra kulpaja
1 kujalpalu ngulajulpalu
1 kujaka ngapa
1 lawalpalu yirrarnu
1 kula nyanunguju
1 kuja maliki
1 marnkurrpalku nyampurlaju
5 nyinaja yanu
2 kalalu kalaluu
5 kala tarlti
6 kala manu
1 parljungka yangka
1 manjakurralkurlipa mardarnu
1 kala yaliyijalalpalunyanu
1 kalalunyanurla rdangkapungu
1 muljupatu yumurrpa
2 jakamarrakurlangu nyurdipatukurra
1 nyampurlanya yarda
1 nguna yangkaju
1 law yali
1 kiliki wirijarlu
1 ngayilpalu ngulawarnujulpalu
1 kulpurlunukulpalu yirripuraja
1 nyampunya yalumpunya
1 kangurnu ngamingka
1 purlkangku wangurlu
1 palkayijala palya
1 kulujarlulku yali
2 kalalu kankarrarlarranyayirni
2 milarninjarla yungu
2 manu ngamingkaju
4 ngulalpalu nyinaja
1 kamparrujulpa ngurrjunyayirni
1 kirlilpi kirlilpi
3 mangiki yaliki
1 kuyu yananyarra
1 kuyukurluku purlkangku
1 nyiyarlu tirnapardurlulpa
1 kanjarla nyampurlalku
1 kala yalumpurra
1 kalarlipa yaa
1 kuja purlkanyayirni
2 wuu yungkurnurnu
3 jirramakari marda
1 luwarnunjunu yarlalparla
1 kuyunganpa manu
1 nganimpanyangupurnu yanu
1 nyinjayi warluju
1 karrija nganjurrngu
1 manulpalu nyinajalpalu
1 karlangujukatirli tirnangku
1 ngulaju waja
1 kalu yalumpu
1 kaninjarranyayirni kujalpalu
1 pakuru panujarlunyayirni
2 kurntirrpa yalumpuju
1 karlumpayi ngakalpalu
1 lawa yangkaku
1 kalarnalu manuu
1 kalalu yarripirlangurla
1 rdakukarikirra yurturlunyayirni
1 witawita yirrarnu
2 jukayirrarnu yilpalu
1 nyinajalpalu yawupardijalpalu
1 jutururrparlalpalu kujalpalu
1 julyurlparla ngulajangka
1 kalalungamikirra ngamingka
2 waturlpunyu yalumpu
1 pakaka wajalu
1 mungalyurru ngunaja
1 nyurdipaturlaju yanu
1 pinayirrarninjawarnukuju pinjanu
1 ngakalpalunyanu nyinaja
1 pamangarra yaa
1 ngarrurnu nyanyi
1 kuyu manjawardingkirli
1 mala panujarlurlulpalu
1 mardarni narrunpanyanu
1 yalikirra yungkurnu
1 nyanungunyayirni yijardu
1 manu pardi
1 jirramakarijirramakari kulkurrukulkurru
9 kalalu pajurnurra
1 kalu warnapariji
1 nyinami yirrarnurnu
1 kujalpalu pinayirrarninjawarnukuju
1 jintajarrija lawalpalunyanu
1 palkakarrinyarla waturlpunyurla
1 marda puraja
1 nyinaja warlkurrmanilki
1 marlangka ngarra
1 pangurnu yangka
1 ngunaja wirntija
1 karljingki namurnamunyayirni
1 ngajarrirli nganta
1 karrawarawararlu kujurnu
2 karnaju wangkaja
1 jukurrapardinjarla ngunaja
1 yapapatukurlangu yawu
1 warntaparrikirra yanulpaluu
1 yangkaju yarlangka
1 juju kujakalu
1 nyinajalpalu yanurnulpalu
1 nyampu wirliyalkuu
1 marnalku rdipija
1 ngulalku purunyungulku
1 kunarriirlalku pakarnu
1 turnujarrija yawupardija
1 jalangujalangu yilpalu
1 janamingirli yatiijarra
2 marluku parntiparntiparnkaja
1 marlangka yijardurla
1 yijardujuku yilyanjangurlumanu
1 kunarrikingarntirliji muturnamuturnarlu
1 pardunanyayirni yapaju
1 muurlpa ngulawarnuju
1 law lawa
1 nyinaja yungulpalunyanu
1 kiliki pangurnu
1 jirramakarijirramakari nyinami
1 kulujarlulku lawa
1 jupurrurla nyanunguju
2 kalalu warlulku
1 nyarrparawana yangkaju
1 kujalu yirripura
1 yalumpujuku yangkawarnujuku
3 pungu wirrikirra
2 juju nyampurla
1 jukurrapardinjarla mungalyurru
1 kujarlu pungulku
1 yapakarirlilpalurla yurrunturu
1 pungu purlka
1 yapalpa yijardujuku
1 nganjurrngukurrajuku warnaparirli
1 jurnpurnpu kalalurla
1 malikiyijala yani
1 karlangujukatirlilpa purlkanyayirni
1 karnangku karnangku
1 ngulangurluju nyurdipaturlaju
1 yirrarninjaparnkaja yurturlupatu
1 yalinyalpajana yangka
1 turnujarrija yumurrpakurra
1 ngurrara nyinaja
1 jara kintilparlu
1 ngurrjunyayirni yampinyi
1 nyiyakarinyiyakarilpajana yungu
1 kalalu miyi
1 pardijalpalu yarlarlinjikirra
1 kuyu kuyulpalujana
1 kamparruwarnu law
1 munkularriwardingki yalumpujuku
1 yalikirrajuku yanurnu
1 kala ngurrjunyayirni
1 kala ngakarlipanyanu
1 mulju ngulangurluju
1 nyina wangkaja
1 lawajarrijalpalu nyinajalpaluu
1 kalalunyanu yapangku
1 mayi yilanjangurlumanu
1 jintawarlayijarrinjarlalkulpalunyanu kujurnu
1 ngulawarnuju nyanungujarra
1 kirrirdikirrawarnurla kurdukuju
2 jirramakari ngulajangka
1 kanarrirlalku nyina
1 ngarra yijardurla
1 kala kalaa
1 pakarlijilpalu waturlpunyurla
1 piyayijala watingkipukalpalujana
1 ngarni ngulaju
1 nyanungu yurturlukurra
1 yanurnu yatijarralpalu
1 manu yatijarra
1 marnalku ngapalpajana
1 panmangka yalumpurla
1 warnapari witawiyilpalu
1 jintajuku marda
1 karrija kuyupukakulpalujana
1 jurnpurnpukurra nyuampuju
1 muurlparlulpalujana yalumpuju
1 marlangka watiya
1 ngulalku purunyungulkulpa
1 kangurnu nyanunguju
1 kanarrirlalku panmangka
1 panukari yalikirrajuku
2 kala yalikariyalikirrarlalku
1 nganturnu ngurrjunyayirni
1 mardarnu nyiyarla
1 kumarlparla palkakarrinyarla
3 ngulaju pungu
1 karlumpayi kujapurda
1 marna miyi
1 kalalujana yalinya
2 manu yangkaju
1 kapurnangku pajurnu
1 kula marlu
1 ngulalpalu yangka
1 jukayirrarnu wirinkirrirla
1 mardarnu ngula
1 pungu wirliyalkuu
1 manu yaliji
1 ngulawarnuju yirrarnurnu
2 karlipa manu
1 jinta ngakalpalu
1 yapaju yujuku
1 ngurlju nyangu
1 purlkangku yarlalparla
1 yalumpujuku yarlparujarrijalu
1 nyampu yatijarra
1 yalikariyalikarikirra yanu
2 minija ngarrirni
1 lirrinyinami yuranyyuranypalku
1 karingantalu rdipija
1 manulpalu turlturrparlu
1 kakarrara yitingkapatujuku
1 marlupungunyayirnilpa nyinaja
1 yalinya yimilki
1 kankarlurla kujawarnu
1 nganayiji pakuru
1 manulpalu rdipija
1 yujukulku yuwarlipiyayijala
2 nyurdipatukurra yirdikirra
1 marnikiji yungu
1 ngayakurlangu pakurukurlangu
1 ngulawarnuju yalumpukulku
1 juka nyanungukupurdangka
1 kalu yani
1 ngapalpajana rdipija
1 nyinajalpalu parrikirlangurla
2 yani yani
1 karnalu purlkapurlkayijala
1 purlkaku yugnu
1 karlajaa manu
1 muurlpa nyurnunyurnu
1 kalu yanu
1 pakarnu yangkaju
1 jakamarrakurlangu yirdikirra
1 yani yanu
1 parljunyayirni wantija
1 malalpa pakuru
1 kalalunyanu murrumanu
1 ngulawarnuju watiyijala
1 ngulawarnuju yampinyi
1 kujarlu pinjanu
1 kulpajarra yalikirrajuku
1 kalalu kunajarrayikirra
1 karrija tarlti
1 milyapungu tirnapardunyayirni
1 yapalpa yarda
1 marrkirdi nganayipiyayijala
1 nyinjayi yaliwardingki
1 ngulawarnuju turlturrparlu
1 kanjarla wililkangu
2 kulkurru yungkurnu
1 kalalunyanu nganta
1 kalalujana kujangkajuku
1 kujalpajana ngurrjunyayirni
1 lawamanu yalirlajuku
1 yarnkajarni yinyaku
1 ngulalpalu yapakarilpalu
1 kala nyampupiya
1 miyikirlangurla nyurdipaturla
1 jirramakari yurturlu
1 jalanguju kujalpalu
1 nyinjayi turnujarrija
1 pardi watiyapiyayijala
1 mungalyurru wurajiwuraji
1 ngulangka yarlalpalu
1 muurlpa wirinkirrirla
1 kumarlparla pakarlijilpalu
1 puranjarniyanu yangkaju
1 nyinaja nyinajalpalu
1 wapirrarlu yali
1 ngaka yungu
1 marlu yangkaju
1 nyangu nyiyaku
1 ngurrjunyayirni yalumpujarra
1 kuja nyangu
1 lawajarrija mungangka
1 yilpalu yungulpalunyanu
1 malamalaku ngajarri
1 purlkanyayirni purlkanyayirni
1 ngulangurlunyalu tumaji
1 karlipa wangkaja
1 kala mayi
1 kunarri yupujurla
1 kulu yalumpuju
1 ngarra yilanjangurlumanu
1 yangkaju yarlaku
1 kunarrilki miyingka
1 yarla yirrarnu
1 yangkaju yirrarnu
1 karljiji karljingki
1 kala nyarrpa
1 ngulawarnuju warurnu
1 ngakalpalunyanu yinyarralpalu
1 ngulalpalu panujarlunyayirni
1 nyampupiya wantija
1 manangkarrarla yujukulku
1 kalalunyanurla yarlakuju
1 kuyukulpalu yapakarilpalu
1 nyinaja warrinjiwarrinjirli
1 marna pardi
1 ngulangurluju watipatuju
1 karinganta yapalparnajana
1 nyurdipaturla yali
1 nyampuju nyinaja
1 mayi nyanunguju
1 jintajarrija kalu
1 murrumanu purturluwana
1 narrumpanyanu ngayi
1 nyinajalpalu yalimpu
1 nyinaja yilpalu
1 kurdukuju yawupardija
1 yanurnulpalu yulanjarni
1 kala yarlparujarrijalu
2 ngapalpalu nyinaja
1 ngaka pulkurnarrinyayirnilki
1 jurnpurnpawana kankarlu
1 tarnngalku yawupardija
1 manangkarrawardingkirli manjawardingkirli
2 kujalpalu manu
1 kuyu ngaparrparlu
1 wangkaja yarlaku
1 manu yinyarralpalu
2 kula manu
1 ngapanganpa ngurrjunganpa
1 kalalunyanu purturluwana
1 jarlupatu manulpajana
1 pakarnu purlkalu
2 kalalu nyinja
2 kalalunyanu yawurumanu
1 warlu yangkaju
1 kujaka manulpalu
1 mangi yangka
1 kalalu pungu
3 kuyukulpalu yanu
1 lirrinyinaja pardunanyayirni
1 ngapangka yunparnulu
1 kardiyakurlanguwangurlu murrumanu
1 ngulawarnuju warnirri
1 ngulajulpa yarlakurra
1 nyanungu wiringka
2 kalalu ngula
1 jurnpurnpupiya ngulaju
1 kalalurla yarlaku
1 panujarlu warnapari
1 kulkurrajarra yarlaju
1 junmangku murrumanu
1 nyinajalpalu yarlalpalu
1 ngayilpa nyinaja
2 jurnpurnpukurra yani
1 purturlurla yinyakanjayi
1 pungu yalinyalpalu
1 lawalku malamalaku
1 ngulaju yupujurla
1 lawa wurntururlangu
